frequency,bigram/trigram,polarity,subjective
1,veganlifestyle vegancommunity veganmagazin,0,0
1,veganlifestyle vegancommunity,0,0
1,veganlifestyle vegan veganeats,0,0
1,veganlifestyle vegan,0,0
1,veganlifestyle handbag luxuryconsignment,0,0
1,veganlifestyle handbag,0,0
1,veganlifestyle fruitsetlegumesdesaison fruit,0,0
1,veganlifestyle fruitsetlegumesdesaison,0,0
1,veganlife youareworthy thepowerofpositivity,0,0
1,veganlife youareworthy,0,0
1,veganlife whatveganseat health,0,0
1,veganlife whatveganseat,0,0
1,veganlife vegeterianlife veganlifestyle,0,0
1,veganlife vegeterianlife,0,0
1,veganlife vegansofinstagram vegancooking,0,0
1,veganlife vegansofinstagram health,0,0
1,veganlife vegansofig veganrecipes,0,0
1,veganlife vegansofig veganbreakfast,0,0
1,veganlife vegansofig healthylifestyle,0,0
1,veganlife vegansofig foodblog,0,0
1,veganlife vegansofig bioavailable,0,0
1,veganlife veganrecipes vegansofig,0,0
1,veganlife veganrecipes veganfoodshare,0,0
1,veganlife veganrecipes vegancakes,0,0
1,veganlife veganrecipes fruitandveg,0,0
1,veganlife veganprotein plantbased,0,0
1,veganlife veganprotein,0,0
1,veganlife veganproducts veganproducts,0,0
1,veganlife veganproducts,0,0
1,veganlife vegano veganoensananto,0,0
1,veganlife vegano bestofvegan,0,0
1,veganlife veganlifestyle vegetariancooking,0,0
1,veganlife veganlifestyle veganrecipes,0,0
1,veganlife veganlifestyle veganpower,0,0
1,veganlife veganlifestyle vegancommunity,0,0
1,veganlife veganlife pickledonions,0,0
1,veganlife veganlife,0,0
1,veganlife veganism veganfoodie,0,0
1,veganlife veganism govegan,0,0
1,veganlife veganism considervegan,0,0
1,veganlife veganfoodshare veganism,0,0
1,veganlife veganfoodshare vegancommunity,0,0
1,veganlife veganfoodshare breakfast,0,0
1,veganlife veganfood vegancake,0,0
1,veganlife veganfood mentalhealth,0,0
1,veganlife veganfood chefsplateform,0,0
1,veganlife uplift motivation,0,0
1,veganlife uplift,0,0
1,veganlife slowfashion crueltyfreefashion,0,0
1,veganlife slowfashion,0,0
1,veganlife plantbased fatvegan,0,0
1,veganlife plantbased,0,0
1,veganlife pickledonions healthyfood,0,0
1,veganlife pickledonions,0,0
1,veganlife mindset mindfulness,0,0
1,veganlife mindset,0,0
1,veganlife leftover,0,0
1,veganlife healthy healthyvegan,0.5,0.5
1,veganlife healthy,0.5,0.5
1,veganlife govegan vegansofigt,0,0
1,veganlife govegan,0,0
1,veganlife chhindwarapeople chhindwara_tiktok_lovers,0,0
1,veganlife chhindwarapeople,0,0
1,veganleben veganlife veganlifestyle,0,0
1,veganleben veganlife,0,0
1,veganleather followus spring,0,0
1,veganleather followus,0,0
1,veganleather crueltyfree recycled,0,0
1,veganleather crueltyfree,0,0
1,vegankids veganlife veganprotein,0,0
1,vegankids veganlife,0,0
1,veganjunkfood veganism veganmeals,0,0
1,veganjunkfood veganism,0,0
1,veganjunkfood veganfoodporn veganporn,0,0
1,veganjunkfood veganfoodporn,0,0
1,veganjunkfood oatly vegandessert,0,0
1,veganjunkfood oatly,0,0
1,veganjewelry etsyjewellery veganfashion,0,0
1,veganjewelry etsyjewellery,0,0
1,veganjewellery plantbasedshop jewellery,0,0
1,veganjewellery plantbasedshop,0,0
1,veganjapanese fooddelivery hackneywickdelivery,0,0
1,veganjapanese fooddelivery,0,0
1,veganjambalaya jambalaya plantbasedmeals,0,0
1,veganjambalaya jambalaya,0,0
1,veganisthefuture veganworld vegana,0,0
1,veganisthefuture veganworld,0,0
1,veganismus bodybuilding aesthetic,0,0
1,veganismus bodybuilding,0,0
1,veganismoveganismbreakfastbreakfastofchampionsbreakfastideasveganfoodsharesveganfoodpicsveganvegeteriandairyfreehealthymealshealthycookinghealthyeatshealthfoodbloggerfoodpicsfoodporn tastydeliciousnutritionvegtablestoasthomecookingdietfoodsdiet veganbreakfastmmm,0,0
1,veganismoveganismbreakfastbreakfastofchampionsbreakfastideasveganfoodsharesveganfoodpicsveganvegeteriandairyfreehealthymealshealthycookinghealthyeatshealthfoodbloggerfoodpicsfoodporn tastydeliciousnutritionvegtablestoasthomecookingdietfoodsdiet,0,0
1,veganismo yummyfood nomnom,0,0
1,veganismo yummyfood,0,0
1,veganismo savetheworld enviroment,0,0
1,veganismo savetheworld,0,0
1,veganismo bobbysud crueltyfree,0,0
1,veganismo bobbysud,0,0
1,veganismisthefuture veganism veganisgreat,0,0
1,veganismisthefuture veganism,0,0
1,veganismdaily vgang bevegan,0,0
1,veganismdaily vgang,0,0
1,veganism whatveganseat stumptownvegans,0,0
1,veganism whatveganseat dairyfree,0,0
1,veganism whatveganseat authenticsfood,0,0
1,veganism vegetarian vegetariansofig,0,0
1,veganism vegetarian,0,0
1,veganism vegansofinstagram fitness,0,0
1,veganism vegansofinstagram,0,0
1,veganism vegano rockyroad,0,0
1,veganism veganmeals veganpower,0,0
1,veganism veganmeals,0,0
1,veganism veganlifestyle veganlife,0,0
1,veganism veganlifestyle vegan,0,0
1,veganism veganlife vegansofinstagram,0,0
1,veganism veganlife veganlifestyle,0,0
1,veganism veganisgreat veganforthesoul,0,0
1,veganism veganisgreat,0,0
1,veganism veganinsanantonio veganintexas,0,0
1,veganism veganinsanantonio,0,0
1,veganism veganfoodshare vegansofinstagram,0,0
1,veganism veganfoodshare veganfood,0,0
1,veganism veganfoodie veganbowl,0,0
1,veganism veganfoodie,0,0
1,veganism vegandiet vegansofinstagram,0,0
1,veganism vegandiet,0,0
1,veganism vegancommunity govegan,0,0
1,veganism vegancommunity,0,0
1,veganism plantbased vegetarian,0,0
1,veganism plantbased plantbaseddiet,0,0
1,veganism natural whatveganseat,0.1,0.4
1,veganism natural,0.1,0.4
1,veganism miami newyork,0,0
1,veganism miami,0,0
1,veganism instavegan vegansofig,0,0
1,veganism instavegan,0,0
1,veganism healthybreakfast potato,0,0
1,veganism healthybreakfast,0,0
1,veganism govegan vegansofinstagram,0,0
1,veganism futureisvegan veganlife,0,0
1,veganism futureisvegan,0,0
1,veganism fitness veganfoodshare,0,0
1,veganism fitness,0,0
1,veganism eatclean foodphoto,0,0
1,veganism eatclean,0,0
1,veganism considervegan veganforthem,0,0
1,veganism considervegan,0,0
1,veganism bestofvegan veganshare,0,0
1,veganism bestofvegan,0,0
1,veganisgreat veganforthesoul veganforever,0,0
1,veganisgreat veganforthesoul,0,0
1,veganised using firm,-0.2,0.4
1,veganised using,0,0
1,veganiseasy vegancommunity veganlifestyle,0,0
1,veganiseasy vegancommunity,0,0
1,veganintexas vegansofinstagram whatveganseat,0,0
1,veganintexas vegansofinstagram,0,0
1,veganintermittentfasting vegandietitian veganrecipes,0,0
1,veganintermittentfasting vegandietitian,0,0
1,veganinsweden veganjunkfood oatly,0,0
1,veganinsweden veganjunkfood,0,0
1,veganinspiration veganrevolution veganactivists,0,0
1,veganinspiration veganrevolution,0,0
1,veganinspiration veganfood veganfriendly,0,0
1,veganinspiration veganfood,0,0
1,veganinspiration timeforachange whatveganeat,0,0
1,veganinspiration timeforachange,0,0
1,veganinspiration thermomix beef,0,0
1,veganinspiration thermomix,0,0
1,veganinspiration plantbasednutrition veganmovement,0,0
1,veganinspiration plantbasednutrition,0,0
1,veganinsanantonio veganintexas vegansofinstagram,0,0
1,veganinsanantonio veganintexas,0,0
1,veganingredients healthy whatveganseat,0.5,0.5
1,veganingredients healthy,0.5,0.5
1,veganig instapositive,0,0
1,veganideas vegangirl veganlove,0,0
1,veganideas vegangirl,0,0
1,veganhood veganism plantbased,0,0
1,veganhood veganism,0,0
1,veganhome veganlife veganfoodshare,0,0
1,veganhome veganlife,0,0
1,veganhertfordshire paneercurry paneerlovers,0,0
1,veganhertfordshire paneercurry,0,0
1,veganhealthyfoods ukvegan vegancommunity,0,0
1,veganhealthyfoods ukvegan,0,0
1,veganhealthy vegabfortheanimals veganism,0,0
1,veganhealthy vegabfortheanimals,0,0
1,veganhealth veganchoices veganlove,0,0
1,veganhealth veganchoices,0,0
1,veganhealth healthy glutenfree,0.5,0.5
1,veganhealth healthy,0.5,0.5
1,veganhealth falafel veganhealthyfoods,0,0
1,veganhealth falafel,0,0
1,veganhandbags veganfashion veganstyle,0,0
1,veganhandbags veganfashion,0,0
1,veganhandbag ecofriendly vegansofig,0,0
1,veganhandbag ecofriendly,0,0
1,veganhamburg veganberlin herrencreme,0,0
1,veganhamburg veganberlin,0,0
1,veganhairproducts curlyhair salonlife,0,0
1,veganhairproducts curlyhair,0,0
1,veganhaircare mindbodyskin truehair,0,0
1,veganhaircare mindbodyskin,0,0
1,vegangreece greekvegan athensfoodie,0,0
1,vegangreece greekvegan,0,0
1,vegangood veganlifestyle vegansofig,0,0
1,vegangood veganlifestyle,0,0
1,veganglutenfree vegangirl lactosefree,0,0
1,veganglutenfree vegangirl,0,0
1,veganglutenfree glutenfreevegan glutenfreeveganfood,0,0
1,veganglutenfree glutenfreevegan,0,0
1,vegangluten free riverdalebronx,0.4,0.8
1,vegangluten free,0.4,0.8
1,vegangirls plantbasedpower plantbasedprotein,0,0
1,vegangirls plantbasedpower,0,0
1,vegangirl veganoptions veganbucharest,0,0
1,vegangirl veganoptions,0,0
1,vegangirl veganlove animalactivism,0,0
1,vegangirl veganlove,0,0
1,vegangirl veganlife healthy,0.5,0.5
1,vegangirl sixandsutton,0,0
1,vegangirl porridge fruitaddict,0,0
1,vegangirl porridge,0,0
1,vegangirl plantbaseddiet plantpower,0,0
1,vegangirl plantbaseddiet,0,0
1,vegangirl lactosefree dairyfree,0,0
1,vegangirl lactosefree,0,0
1,vegangirl inkedgirl dreadsaustria,0,0
1,vegangirl inkedgirl,0,0
1,vegangirl govegan bethechange,0,0
1,vegangirl govegan,0,0
1,vegangermany veganismus bodybuilding,0,0
1,vegangermany veganismus,0,0
1,vegangermany sixpack muscle,0,0
1,vegangermany sixpack,0,0
1,vegangay instagay pineapple,0,0
1,vegangay instagay,0,0
1,vegangains danang vietnamlife,0,0
1,vegangains danang,0,0
1,veganfriendlyproducts veganproducts crueltyfree,0,0
1,veganfriendlyproducts veganproducts,0,0
1,veganfriendly vegeterian vegangood,0,0
1,veganfriendly vegeterian,0,0
1,veganfriendly veganfriendlyproducts veganproducts,0,0
1,veganfriendly veganfriendlyproducts,0,0
1,veganfriendly veganforlife veganforlife,0,0
1,veganfriendly veganforlife,0,0
1,veganfriendly veganfoodshare vegansweets,0,0
1,veganfriendly veganfoodshare,0,0
1,veganfriendly purification quench,0,0
1,veganfriendly purification,0,0
1,veganfriendly organic taste,0,0
1,veganfriendly organic,0,0
1,veganfriendly maskon beautymask,0,0
1,veganfriendly maskon,0,0
1,veganfriendly leosmoss seamossgel,0,0
1,veganfriendly leosmoss,0,0
1,veganforthesoul veganforever vegeterian,0,0
1,veganforthesoul veganforever,0,0
1,veganfortheplanet veganfortheanimals stopeatinganimals,0,0
1,veganfortheplanet veganfortheanimals,0,0
1,veganfortheplanet veganforanimals veganforhealth,0,0
1,veganfortheplanet veganforanimals,0,0
1,veganfortheplanet dairyisscary veganforanimals,0,0
1,veganfortheplanet dairyisscary,0,0
1,veganforthem govegan vegansofig,0,0
1,veganforthem govegan,0,0
1,veganfortheanimals stopeatinganimals eatinganimalsisweird,0,0
1,veganfortheanimals stopeatinganimals,0,0
1,veganfortheanimals bristolvegans bristol,0,0
1,veganfortheanimals bristolvegans,0,0
1,veganfortheanimals bekind compassion,0,0
1,veganfortheanimals bekind,0,0
1,veganforlife vegansisters veganfood,0,0
1,veganforlife vegansisters,0,0
1,veganforlife veganlunch veganism,0,0
1,veganforlife veganlunch,0,0
1,veganforlife veganforlife veganlunch,0,0
1,veganforlife veganforlife,0,0
1,veganforlife veganforhealth rawvegantacos,0,0
1,veganforlife veganforhealth,0,0
1,veganforhealth rawvegantacos,0,0
1,veganforhealth lovebeingvegan veganveganvegan,0,0
1,veganforhealth lovebeingvegan,0,0
1,veganforever vegeterian animalsdeservebetter,0,0
1,veganforever vegeterian,0,0
1,veganforanimals veganforhealth lovebeingvegan,0,0
1,veganforanimals veganforhealth,0,0
1,veganforanimals veganfood veganlife,0,0
1,veganforanimals veganfood,0,0
1,veganforanimals animalactivist animallovers,0,0
1,veganforanimals animalactivist,0,0
1,veganfoodshare whatveganseat veganeatsplease,0,0
1,veganfoodshare whatveganseat,0,0
1,veganfoodshare veggie vegansofig,0,0
1,veganfoodshare veggie,0,0
1,veganfoodshare vegetarian healthy,0.5,0.5
1,veganfoodshare vegetarian,0,0
1,veganfoodshare vegansweets vegandessert,0,0
1,veganfoodshare vegansweets,0,0
1,veganfoodshare vegansouthernfood vegancomfortfood,0,0
1,veganfoodshare vegansouthernfood,0,0
1,veganfoodshare vegansofinstagram veganrecipes,0,0
1,veganfoodshare vegansofinstagram,0,0
1,veganfoodshare vegansofig vegetarian,0,0
1,veganfoodshare vegansofig,0,0
1,veganfoodshare veganrecipie recipievideo,0,0
1,veganfoodshare veganrecipie,0,0
1,veganfoodshare veganlifestyle veganrecipes,0,0
1,veganfoodshare veganlifestyle,0,0
1,veganfoodshare veganism vegansofinstagram,0,0
1,veganfoodshare veganism,0,0
1,veganfoodshare veganfood veganlifestyle,0,0
1,veganfoodshare veganfood veganfoodporn,0,0
1,veganfoodshare veganfood plantbased,0,0
1,veganfoodshare veganeats whatveganseat,0,0
1,veganfoodshare veganeats,0,0
1,veganfoodshare vegancooking instavegan,0,0
1,veganfoodshare vegancooking,0,0
1,veganfoodshare vegancommunity veganhealth,0,0
1,veganfoodshare vegancommunity,0,0
1,veganfoodshare vegan vegansofinstagram,0,0
1,veganfoodshare vegan,0,0
1,veganfoodshare texasvegan veganfoodlovers,0,0
1,veganfoodshare texasvegan,0,0
1,veganfoodshare superfoods foodblogger,0,0
1,veganfoodshare superfoods,0,0
1,veganfoodshare photography,0,0
1,veganfoodshare natural seasonal,0.1,0.4
1,veganfoodshare natural health,0.1,0.4
1,veganfoodshare medical lifestyle,0,0
1,veganfoodshare medical,0,0
1,veganfoodshare limonada meat,0,0
1,veganfoodshare limonada,0,0
1,veganfoodshare gethealthy veganism,0,0
1,veganfoodshare gethealthy,0,0
1,veganfoodshare foodstagram vegetarian,0,0
1,veganfoodshare foodstagram,0,0
1,veganfoodshare foodlovers jamaicanvegan,0,0
1,veganfoodshare foodlovers,0,0
1,veganfoodshare desert vegannederland,0,0
1,veganfoodshare desert,0,0
1,veganfoodshare crueltyfree veggie,0,0
1,veganfoodshare crueltyfree veganfortheanimals,0,0
1,veganfoodshare breakfast vegansofig,0,0
1,veganfoodshare breakfast,0,0
1,veganfoodporn veganporn animalcrueltyfree,0,0
1,veganfoodporn veganporn,0,0
1,veganfoodporn veganjambalaya jambalaya,0,0
1,veganfoodporn veganjambalaya,0,0
1,veganfoodporn vegangirl veganoptions,0,0
1,veganfoodporn vegangirl,0,0
1,veganfoodporn veganfortheplanet veganfortheanimals,0,0
1,veganfoodporn veganfortheplanet,0,0
1,veganfoodporn veganfoodshare texasvegan,0,0
1,veganfoodporn veganfoodshare crueltyfree,0,0
1,veganfoodporn veganaf dairyfree,0,0
1,veganfoodporn veganaf,0,0
1,veganfoodporn crueltyfree vegansofinstagram,0,0
1,veganfoodporn crueltyfree vegangirl,0,0
1,veganfoodporn breakfastideas govegan,0,0
1,veganfoodporn breakfastideas,0,0
1,veganfoodlovers veganfoodie veganrecipes,0,0
1,veganfoodlovers veganfoodie veganjunkfood,0,0
1,veganfoodisdelicious peanutsauce oystermushrooms,0,0
1,veganfoodisdelicious peanutsauce,0,0
1,veganfoodie whatveganseat vegangirl,0,0
1,veganfoodie whatveganseat,0,0
1,veganfoodie vegansofig vegansofinstagram,0,0
1,veganfoodie vegansofig,0,0
1,veganfoodie veganrecipes vegansofinstagram,0,0
1,veganfoodie veganrecipes,0,0
1,veganfoodie veganlifestyle veganeats,0,0
1,veganfoodie veganlifestyle,0,0
1,veganfoodie veganjunkfood veganism,0,0
1,veganfoodie veganjunkfood,0,0
1,veganfoodie veganism healthybreakfast,0,0
1,veganfoodie veganism,0,0
1,veganfoodie veganhealthy vegabfortheanimals,0,0
1,veganfoodie veganhealthy,0,0
1,veganfoodie veganeats vegancomfortfood,0,0
1,veganfoodie veganeats,0,0
1,veganfoodie vegandinner veganfood,0,0
1,veganfoodie vegandinner,0,0
1,veganfoodie veganbowl veganvibes,0,0
1,veganfoodie veganbowl,0,0
1,veganfoodie veganbased allvegan,0,0
1,veganfoodie veganbased,0,0
1,veganfoodathens vegandelivery vegangreece,0,0
1,veganfoodathens vegandelivery,0,0
1,veganfood wildandthemoocafebateel bateelgourmet,0,0
1,veganfood wildandthemoocafebateel,0,0
1,veganfood weighlifting fitnessmotivation,0,0
1,veganfood weighlifting,0,0
1,veganfood vegeterianrecipes vegeterian,0,0
1,veganfood vegeterianrecipes,0,0
1,veganfood vegeterianfood tasty,0,0
1,veganfood vegeterianfood,0,0
1,veganfood vegetarianfood veggie,0,0
1,veganfood vegetarianfood,0,0
1,veganfood vegetarian organic,0,0
1,veganfood vegetablegarden foodblogger,0,0
1,veganfood vegetablegarden backyardgarden,0,0
1,veganfood veganuary sweetfood,0,0
1,veganfood veganuary,0,0
1,veganfood vegansoulfood blackinstagram,0,0
1,veganfood vegansoulfood,0,0
1,veganfood vegansofig veganlifestyle,0,0
1,veganfood vegansofig plantbased,0,0
1,veganfood veganrecipes veganuk,0,0
1,veganfood veganrecipes vegancommunity,0,0
1,veganfood veganrecipes fitgreenmind,0,0
1,veganfood veganquebec veganrecipes,0,0
1,veganfood veganquebec,0,0
1,veganfood veganportland pupusas,0,0
1,veganfood veganportland,0,0
1,veganfood veganmeals studentmeals,0,0
1,veganfood veganmeals healthyvegan,0,0
1,veganfood veganlifestyle vegandiet,0,0
1,veganfood veganlifestyle,0,0
1,veganfood veganlife vegeterianlife,0,0
1,veganfood veganlife veganrecipes,0,0
1,veganfood veganlife plantbased,0,0
1,veganfood veganjapanese fooddelivery,0,0
1,veganfood veganjapanese,0,0
1,veganfood veganintermittentfasting vegandietitian,0,0
1,veganfood veganintermittentfasting,0,0
1,veganfood veganhealth healthy,0.5,0.5
1,veganfood veganhealth,0,0
1,veganfood veganfriendly veganforlife,0,0
1,veganfood veganfriendly veganfoodshare,0,0
1,veganfood veganfoodshare vegan,0,0
1,veganfood veganfoodshare medical,0,0
1,veganfood veganfoodshare gethealthy,0,0
1,veganfood veganfoodshare foodstagram,0,0
1,veganfood veganfoodporn veganfortheplanet,0,0
1,veganfood veganfoodporn veganfoodshare,0,0
1,veganfood veganfoodporn veganaf,0,0
1,veganfood veganfoodisdelicious peanutsauce,0,0
1,veganfood veganfoodisdelicious,0,0
1,veganfood veganfoodie whatveganseat,0,0
1,veganfood veganfoodie,0,0
1,veganfood veganeats vegansofig,0,0
1,veganfood veganeats,0,0
1,veganfood vegandesserts plantbasedcafe,0,0
1,veganfood vegandesserts,0,0
1,veganfood vegancooking veganhome,0,0
1,veganfood vegancooking,0,0
1,veganfood vegancake veganinsweden,0,0
1,veganfood vegancake,0,0
1,veganfood veganandglutenfree freefrom,0,0
1,veganfood veganandglutenfree,0,0
1,veganfood soup greenpeas,0,0
1,veganfood soup,0,0
1,veganfood rkfoods healthyfood,0,0
1,veganfood rkfoods,0,0
1,veganfood restaurant instagram,0,0
1,veganfood restaurant,0,0
1,veganfood recipe cleaningredients,0,0
1,veganfood recipe,0,0
1,veganfood plantbased whatveganscook,0,0
1,veganfood plantbased veganrecipes,0,0
1,veganfood plantbased veganlife,0,0
1,veganfood plantbased plantbasedfood,0,0
1,veganfood plantbased plantbasedeats,0,0
1,veganfood oat breakfastbowl,0,0
1,veganfood oat,0,0
1,veganfood mentalhealth,0,0
1,veganfood meat taco,0,0
1,veganfood meat,0,0
1,veganfood mealideas healthyfood,0,0
1,veganfood mealideas,0,0
1,veganfood lunch kalafior,0,0
1,veganfood lunch,0,0
1,veganfood indianfood cooking,0,0
1,veganfood indianfood,0,0
1,veganfood incredible_bnw moondongofood,0,0
1,veganfood incredible_bnw,0,0
1,veganfood heatlyfood heatly,0,0
1,veganfood heatlyfood,0,0
1,veganfood healthyfood healthyrecipes,0,0
1,veganfood healthy healthylifestyle,0.5,0.5
1,veganfood healthy glutenfree,0.5,0.5
1,veganfood goodfood foodstagram,0,0
1,veganfood goodfood,0,0
1,veganfood foodpost favoritefood,0,0
1,veganfood foodpost,0,0
1,veganfood foodlover veganlife,0,0
1,veganfood foodlover aubergine,0,0
1,veganfood dinner bhfyp,0,0
1,veganfood dinner,0,0
1,veganfood detox herbalremedies,0,0
1,veganfood detox,0,0
1,veganfood crueltyfree plantbased,0,0
1,veganfood crueltyfree,0,0
1,veganfood chefsplateform chefsofinstagram,0,0
1,veganfood chefsplateform,0,0
1,veganfood breadbowl bread,0,0
1,veganfood breadbowl,0,0
1,veganfood berkshireblogger dinner,0,0
1,veganfood berkshireblogger,0,0
1,veganfood allveganthings eatoutbelfast,0,0
1,veganfood allveganthings,0,0
1,veganfollow4follow veganrecipe veganfood,0,0
1,veganfollow4follow veganrecipe,0,0
1,veganfitnessmodel vegains vegeterian,0,0
1,veganfitnessmodel vegains,0,0
1,veganfitnesscom looking quick,0.333333333,0.5
1,veganfitnesscom looking,0,0
1,veganfitness veganmuscle musclegrowth,0,0
1,veganfitness veganmuscle,0,0
1,veganfitness veganfitguy veganfitnessmodel,0,0
1,veganfitness veganfitguy,0,0
1,veganfitness friskus fitness24seven,0,0
1,veganfitness friskus,0,0
1,veganfitness fitness fitgirl,0,0
1,veganfitness fitness fitfam,0,0
1,veganfitness bettermindset healthyliving,0,0
1,veganfitness bettermindset,0,0
1,veganfitguy veganfitnessmodel vegains,0,0
1,veganfitguy veganfitnessmodel,0,0
1,veganfit veganfitness veganfitguy,0,0
1,veganfit veganfitness,0,0
1,veganfashionista supportsmallbusiness sustainability,0,0
1,veganfashionista supportsmallbusiness,0,0
1,veganfashion veganstyle crueltyfree,0,0
1,veganfashion veganstyle,0,0
1,veganfashion sustainablefashion ethicalfashion,0,0
1,veganfashion sustainablefashion,0,0
1,veganfashion friendsoftheearth environment,0,0
1,veganfashion friendsoftheearth,0,0
1,veganfashion clothing smallbusiness,0,0
1,veganfashion clothing,0,0
1,veganfamily veganwoman eatyourvegetables,0,0
1,veganfamily veganwoman,0,0
1,veganfamily vegansofinstagram vegancommunity,0,0
1,veganfamily vegansofinstagram,0,0
1,veganfajita fajitaseasoning friedvegetables,0,0
1,veganfajita fajitaseasoning,0,0
1,veganerouladen rügenwalder,0,0
1,veganerezepte veganleben veganlife,0,0
1,veganerezepte veganleben,0,0
1,veganekosmetik everydaycosmetics vegancosmetics,0,0
1,veganekosmetik everydaycosmetics,0,0
1,veganeatsplease veganeating vegan,0,0
1,veganeatsplease veganeating,0,0
1,veganeatsplease foodfluffer simplethingsmadebeautiful,0,0
1,veganeatsplease foodfluffer,0,0
1,veganeats whatveganseat veganrecipes,0,0
1,veganeats whatveganseat,0,0
1,veganeats vegeterianfood vegeterian,0,0
1,veganeats vegeterianfood,0,0
1,veganeats vegansofig veganuk,0,0
1,veganeats vegansofig vegandiet,0,0
1,veganeats veganfood veganmeals,0,0
1,veganeats veganfood veganfoodporn,0,0
1,veganeats vegandinner healthy,0.5,0.5
1,veganeats vegandinner,0,0
1,veganeats vegancomfortfood,0,0
1,veganeats veganbreakfast health,0,0
1,veganeats veganbreakfast,0,0
1,veganeats veganbeauty vegancommunity,0,0
1,veganeats veganbeauty,0,0
1,veganeats plantsarefood sexy,0.5,1
1,veganeats plantsarefood,0,0
1,veganeats plantbaseddiet dairyfree,0,0
1,veganeats plantbaseddiet,0,0
1,veganeats naturalfood vegansnacks,0,0
1,veganeats naturalfood,0,0
1,veganeats justvegan eatvegan,0,0
1,veganeats justvegan,0,0
1,veganeats healthyvegan veganfoodie,0,0
1,veganeats healthyvegan,0,0
1,veganeats eatplantsnotfriends comfortfood,0,0
1,veganeats eatplantsnotfriends,0,0
1,veganeats eatingout happyfoodie,0,0
1,veganeats eatingout,0,0
1,veganeats cleaneating,0,0
1,veganeating vegan thefeedfeedvegan,0,0
1,veganeating vegan,0,0
1,vegane lasagne mit,0,0
1,vegane lasagne,0,0
1,vegane herrencreme mit,0,0
1,vegane herrencreme,0,0
1,vegandubai dubaivegans abudhabirestaurants,0,0
1,vegandubai dubaivegans,0,0
1,vegandoughnut supportveganbusinesses noanimalsharmed,0,0
1,vegandoughnut supportveganbusinesses,0,0
1,vegandinner veganfood healthyfood,0,0
1,vegandinner veganfood crueltyfree,0,0
1,vegandinner healthy vegancommunity,0.5,0.5
1,vegandinner healthy,0.5,0.5
1,vegandietitian veganrecipes veganchicken,0,0
1,vegandietitian veganrecipes,0,0
1,vegandiet vegansofinstagram veganfoodporn,0,0
1,vegandiet vegansofinstagram,0,0
1,vegandiet vegansofig plantbased,0,0
1,vegandiet vegansofig,0,0
1,vegandiet plantbased glutenfree,0,0
1,vegandiet plantbased,0,0
1,vegandiet nutrition mindfuleating,0,0
1,vegandiet nutrition,0,0
1,vegandeutschland deutschlandvegan veganinspiration,0,0
1,vegandeutschland deutschlandvegan,0,0
1,vegandesserts plantbasedcafe plantbasedfoodie,0,0
1,vegandesserts plantbasedcafe,0,0
1,vegandesserts plantbased sweet,0.35,0.65
1,vegandesserts plantbased,0,0
1,vegandessert vegansweets dairyfree,0,0
1,vegandessert vegansweets,0,0
1,vegandessert healthyeating vegetarianrecipes,0,0
1,vegandessert healthyeating,0,0
1,vegandessert foodpic happysmile,0,0
1,vegandessert foodpic,0,0
1,vegandessert breakfast foodaholic,0,0
1,vegandessert breakfast,0,0
1,vegandessert apple cake,0,0
1,vegandessert apple,0,0
1,vegandeliveryservice veganworld fooddelivery,0,0
1,vegandeliveryservice veganworld,0,0
1,vegandelivery vegangreece greekvegan,0,0
1,vegandelivery vegangreece,0,0
1,vegandale torontolife tofoodies,0,0
1,vegandale torontolife,0,0
1,vegandale barvegandale vegansoftoronto,0,0
1,vegandale barvegandale,0,0
1,vegandaily plantbased starchsolution,0,0
1,vegandaily plantbased,0,0
1,vegand flora butter,0,0
1,vegand flora,0,0
1,vegancraftbeer craftbeer craft,0,0
1,vegancraftbeer craftbeer,0,0
1,vegancouple vegangirls plantbasedpower,0,0
1,vegancouple vegangirls,0,0
1,vegancosmetics sportprodukte sportsproducts,0,0
1,vegancosmetics sportprodukte,0,0
1,vegancooking whatveganseat whatveganscook,0,0
1,vegancooking whatveganseat,0,0
1,vegancooking veganhome veganlife,0,0
1,vegancooking veganhome,0,0
1,vegancooking plantbased foodlover,0,0
1,vegancooking plantbased,0,0
1,vegancooking instavegan veganrecipes,0,0
1,vegancooking instavegan,0,0
1,vegancooking glutenfreefood wholefood,0,0
1,vegancooking glutenfreefood,0,0
1,vegancookies cooky chocolate,0,0
1,vegancookies cooky,0,0
1,vegancookbook veganrecipebook recipeebook,0,0
1,vegancookbook veganrecipebook,0,0
1,vegancommunity veganmagazin fovero_brutallecker,0,0
1,vegancommunity veganmagazin,0,0
1,vegancommunity veganlunch veganlifestyle,0,0
1,vegancommunity veganlunch,0,0
1,vegancommunity veganliving veganism,0,0
1,vegancommunity veganliving,0,0
1,vegancommunity veganlifestyle whatveganseat,0,0
1,vegancommunity veganlifestyle veganfood,0,0
1,vegancommunity veganlife veganlifestyle,0,0
1,vegancommunity veganlife veganism,0,0
1,vegancommunity veganhealth veganchoices,0,0
1,vegancommunity veganhealth,0,0
1,vegancommunity veganfriendly vegeterian,0,0
1,vegancommunity veganfriendly,0,0
1,vegancommunity veganfoodshare veganeats,0,0
1,vegancommunity veganchildrensbook,0,0
1,vegancommunity vegana animalsfirst,0,0
1,vegancommunity vegana,0,0
1,vegancommunity raw homemade,-0.230769231,0.461538462
